ATL,1,1,1240.75
ATL,1,2,1272.50
ATL,1,3,1294.75
ATL,1,4,1312.00
ATL,1,5,1313.00
ATL,1,6,1291.00
ATL,1,7,1295.75
ATL,1,8,1278.25
ATL,1,9,1276.00
ATL,1,10,1269.00
ATL,1,11,1322.00
ATL,1,12,1308.50
ATL,1,13,1328.00
ATL,1,14,1302.50
ATL,1,15,1311.75
ATL,1,16,1313.25
ATL,1,17,1303.00
ATL,1,18,1285.25
ATL,1,19,1295.75
ATL,1,20,1291.50
ATL,1,21,1303.00
ATL,1,22,1332.50
ATL,1,23,1325.00
ATL,1,24,1324.00
ATL,1,25,1336.75
ATL,1,26,1323.00
ATL,1,27,1317.25
ATL,1,28,1308.00
ATL,1,29,1304.25
ATL,1,30,1315.00
ATL,1,31,1333.25
ATL,2,1,1334.75
ATL,2,2,1322.75
ATL,2,3,1302.50
ATL,2,4,1304.25
ATL,2,5,1308.00
ATL,2,6,1301.75
ATL,2,7,1322.75
ATL,2,8,1326.50
ATL,2,9,1318.25
ATL,2,10,1324.25
ATL,2,11,1304.00
ATL,2,12,1323.00
ATL,2,13,1317.00
ATL,2,14,1326.75
ATL,2,15,1323.25
ATL,2,16,1317.00
ATL,2,17,1309.00
ATL,2,18,1298.25
ATL,2,19,1301.75
ATL,2,20,1276.75
ATL,2,21,1311.00
ATL,2,22,1318.75
ATL,2,23,1306.75
ATL,2,24,1312.25
ATL,2,25,1305.00
ATL,2,26,1321.25
ATL,2,27,1308.25
ATL,2,28,1320.50
ATL,2,29,1514.00
ATL,3,1,1312.50
ATL,3,2,1319.00
ATL,3,3,1318.75
ATL,3,4,1330.50
ATL,3,5,1311.25
ATL,3,6,1338.75
ATL,3,7,1355.75
ATL,3,8,1349.00
ATL,3,9,1340.50
ATL,3,10,1328.00
ATL,3,11,1335.25
ATL,3,12,1317.00
ATL,3,13,1343.25
ATL,3,14,1357.25
ATL,3,15,1354.25
ATL,3,16,1345.00
ATL,3,17,1327.25
ATL,3,18,1333.75
ATL,3,19,1332.25
ATL,3,20,1347.25
ATL,3,21,1224.25
ATL,3,22,1218.00
ATL,3,23,1200.00
ATL,3,24,1193.50
ATL,3,25,1194.25
ATL,3,26,1191.25
ATL,3,27,1213.00
ATL,3,28,1214.00
ATL,3,29,1204.75
ATL,3,30,1207.75
ATL,3,31,1199.00
ATL,4,1,1199.50
ATL,4,2,1200.25
ATL,4,3,1216.75
ATL,4,4,1224.75
ATL,4,5,1215.50
ATL,4,6,1200.75
ATL,4,7,1198.75
ATL,4,8,1199.25
ATL,4,9,1199.25
ATL,4,10,1216.25
ATL,4,11,1220.00
ATL,4,12,1224.00
ATL,4,13,1218.50
ATL,4,14,1196.00
ATL,4,15,1203.25
ATL,4,16,1189.00
ATL,4,17,1208.25
ATL,4,18,1228.00
ATL,4,19,1220.00
ATL,4,20,1210.75
ATL,4,21,1199.75
ATL,4,22,1203.00
ATL,4,23,1199.75
ATL,4,24,1221.00
ATL,4,25,1224.75
ATL,4,26,1225.25
ATL,4,27,1211.25
ATL,4,28,1206.25
ATL,4,29,1204.25
ATL,4,30,1202.50
ATL,5,1,1209.75
ATL,5,2,1235.00
ATL,5,3,1227.50
ATL,5,4,1206.00
ATL,5,5,1203.75
ATL,5,6,1223.00
ATL,5,7,1210.25
ATL,5,8,1229.25
ATL,5,9,1228.25
ATL,5,10,1224.50
ATL,5,11,1214.00
ATL,5,12,1222.00
ATL,5,13,1229.00
ATL,5,14,1221.25
ATL,5,15,1223.50
ATL,5,16,1227.00
ATL,5,17,1224.75
ATL,5,18,1219.00
ATL,5,19,1226.50
ATL,5,20,1225.00
ATL,5,21,1210.75
ATL,5,22,1225.50
ATL,5,23,1239.00
ATL,5,24,1229.25
ATL,5,25,1179.00
ATL,5,26,1117.50
ATL,5,27,1094.50
ATL,5,28,1089.25
ATL,5,29,1143.25
ATL,5,30,1187.75
ATL,5,31,1223.50
ATL,6,1,1206.00
ATL,6,2,1216.50
ATL,6,3,1215.50
ATL,6,4,1213.75
ATL,6,5,1223.50
ATL,6,6,1230.25
ATL,6,7,1232.75
ATL,6,8,1218.25
ATL,6,9,1215.00
ATL,6,10,1229.25
ATL,6,11,1226.75
ATL,6,12,1228.25
ATL,6,13,1236.50
ATL,6,14,1247.00
ATL,6,15,1219.75
ATL,6,16,1226.75
ATL,6,17,1218.75
ATL,6,18,1204.25
ATL,6,19,1224.50
ATL,6,20,1234.50
ATL,6,21,1238.00
ATL,6,22,1212.25
ATL,6,23,1224.00
ATL,6,24,1230.50
ATL,6,25,1223.75
ATL,6,26,1227.50
ATL,6,27,1230.50
ATL,6,28,1234.00
ATL,6,29,1227.00
ATL,6,30,1210.25
ATL,7,1,1221.50
ATL,7,2,1203.25
ATL,7,3,1175.50
ATL,7,4,1113.25
ATL,7,5,1235.75
ATL,7,6,1264.00
ATL,7,7,1259.50
ATL,7,8,1262.75
ATL,7,9,1255.25
ATL,7,10,1273.00
ATL,7,11,1276.75
ATL,7,12,1270.00
