-1437,-1341,5
-1341,-1245,3
-1245,-1149,3
-1149,-1053,1
-1053,-957,9
-957,-861,7
-861,-765,17
-765,-669,12
-669,-573,7
-573,-477,5
-477,-381,10
-381,-285,9
-285,-189,15
-189,-93,106
-93,3,11657637
3,99,9535330
99,195,206444
195,291,29084
291,387,5501
387,483,1155
483,579,283
579,675,153
675,771,114
771,867,64
867,963,45
963,1059,21
1059,1155,11
1155,1251,7
1251,1347,5
1347,1443,7
