OAJ,7.11,30.34
CID,7.12,29.40
DAY,7.12,27.62
GRK,7.14,31.96
CRW,7.14,30.19
GTR,7.15,34.16
LMT,7.18,35.51
BET,7.18,27.44
JAX,7.19,29.69
COS,7.22,29.29
BTR,7.23,29.25
BRW,7.23,30.81
MYR,7.25,28.27
JAC,7.26,33.42
DIK,7.28,36.09
MLI,7.31,30.75
ROW,7.32,27.25
GRB,7.33,32.22
OKC,7.34,28.15
MHT,7.36,31.57
SDF,7.39,28.65
FAI,7.40,26.44
EUG,7.40,29.52
CHS,7.41,29.65
OMA,7.42,29.46
HPN,7.45,33.85
FLL,7.47,32.41
COU,7.48,32.23
CAK,7.48,33.56
FWA,7.49,30.27
AMA,7.54,26.66
LYH,7.55,28.90
CMH,7.58,29.87
OME,7.59,28.51
BOS,7.59,34.47
ROA,7.59,29.80
TUL,7.60,28.47
MGM,7.60,30.82
MBS,7.60,29.61
SJU,7.62,35.95
ATL,7.64,34.52
GRI,7.65,40.20
GUC,7.65,33.82
LEX,7.68,30.10
ABY,7.69,32.99
ORF,7.71,29.59
RIC,7.72,30.74
SYR,7.74,29.63
MDT,7.75,30.82
TYS,7.75,31.36
PBI,7.75,32.30
LIT,7.77,28.84
TOL,7.78,34.64
MSN,7.79,32.07
DSM,7.79,30.70
MLU,7.80,31.26
SGF,7.81,32.52
CKB,7.83,23.16
MHK,7.84,31.32
RDR,7.85,23.32
MLB,7.85,27.93
PIA,7.86,31.88
GSO,7.86,29.71
ANC,7.87,30.91
PHL,7.88,33.32
OTZ,7.89,27.76
BUF,7.92,31.37
FAY,7.93,29.26
ALO,7.94,35.44
CSG,7.97,29.46
ABI,7.97,32.00
PHF,7.98,34.31
DAB,8.04,27.51
ALB,8.06,29.86
SAV,8.07,30.45
XNA,8.08,35.54
ATW,8.16,35.03
PWM,8.17,32.17
FNT,8.20,32.63
PIR,8.21,18.13
SIT,8.25,30.50
GRR,8.26,32.25
ROR,8.27,41.89
KTN,8.29,31.51
AGS,8.31,30.07
ROC,8.32,31.37
LNK,8.43,31.76
MFR,8.44,31.07
GNV,8.45,30.81
PSE,8.45,35.14
VPS,8.51,33.81
ORD,8.52,40.08
SPI,8.52,38.55
JFK,8.60,40.47
BQN,8.80,38.22
VLD,8.80,34.41
YAK,8.91,37.13
BTV,8.91,34.23
BQK,8.92,33.49
DBQ,8.95,30.63
AVP,8.95,32.18
SWF,8.98,31.79
MEI,9.02,36.53
GST,9.02,26.87
TVC,9.02,34.81
ASE,9.11,31.81
LGA,9.14,36.28
CAE,9.27,33.33
RFD,9.27,35.68
DUT,9.32,27.41
WRG,9.37,34.81
BMI,9.49,36.31
APF,9.53,29.74
CWA,9.54,36.29
AKN,9.64,31.63
CDV,9.82,35.90
BGR,9.87,33.07
KSM,9.90,28.50
DLG,9.94,32.17
TUP,9.98,38.30
FLO,10.00,34.95
SFO,10.14,37.33
DHN,10.18,36.05
PFN,10.23,34.77
MTH,10.34,38.58
PSG,10.35,35.20
ACV,10.53,34.69
MOD,10.84,33.40
CEC,11.09,38.29
ANI,11.15,24.88
EGE,11.36,47.51
RDD,11.67,35.48
SLE,11.71,23.96
HOB,11.76,38.33
CMI,11.95,38.06
ACK,12.04,42.83
CIC,12.23,37.65
EWR,12.35,42.26
MAZ,13.71,26.34
OTH,15.24,41.11
MCN,15.80,43.68
ILG,16.98,51.12
YAP,17.35,73.76
PPG,18.09,77.87
TTN,18.40,43.51
MQT,18.51,62.62
HHH,22.50,47.76
SOP,24.95,45.62
FOE,30.35,50.45
