ABE,31072,29138
ABQ,22694,22564
ALB,56890,56264
ALO,1352,1352
AMA,12,
ANC,10697,10674
ART,1500,1501
ASE,3092,3091
ATL,218988,213278
ATW,17252,17215
AUS,61141,61570
AVL,3120,3121
AVP,8609,8714
AZO,22008,21985
BDL,97114,97261
BGM,1,2
BGR,482,2265
BHM,17970,18944
BIL,722,725
BIS,1060,1060
BMI,15393,15381
BNA,87766,88205
BOI,14009,14003
BOS,201100,196809
BTR,2105,2101
BTV,22660,23867
BUF,90237,90114
BWI,98545,97656
BZN,2079,2069
CAE,15283,14181
CAK,16408,16111
CHA,9576,9578
CHO,1879,1879
CHS,15755,15504
CID,55076,56549
CLE,136760,136059
CLT,122222,124322
CMH,102716,102180
CMI,27471,27420
CMX,3055,3056
COS,27125,25966
COU,411,411
CPR,134,135
CRW,8523,8521
CVG,136594,135784
CWA,13321,13321
DAB,26,26
DAL,3851,3853
DAY,63976,63107
DBQ,13093,13060
DCA,207392,206705
DEN,178878,175627
DFW,225591,230621
DLH,6317,6320
DSM,85294,92002
DTW,187208,189280
EAU,2974,2977
EGE,3841,3814
ELM,93,94
ELP,22325,22115
EUG,,1
EVV,22680,22676
EWR,243989,236141
FAI,82,82
FAR,19154,19050
FCA,594,592
FLL,40476,40467
FNT,5086,5089
FOE,164,165
FSD,28566,28555
FWA,34048,33808
GEG,11820,11470
GJT,8,23
GPT,234,233
GRB,35471,35437
GRR,81474,80207
GSO,28621,28900
GSP,16283,16484
GTF,23,24
GUC,337,327
HDN,2718,2693
HNL,19809,17939
HOU,5447,5266
HPN,63628,64441
HSV,16028,15031
HVN,5144,3372
IAD,83948,80738
IAH,148031,147398
ICT,48539,48358
IDA,283,1
ILM,546,546
IND,92969,91683
ISP,10844,10478
JAC,4405,5265
JAN,1323,1323
JAX,23059,23674
JFK,36322,36413
KOA,1450,4
LAN,13406,13415
LAR,,1
LAS,113393,112700
LAX,228609,227570
LBB,1,
LEX,19973,19982
LGA,284365,277456
LGB,7159,6988
LIT,25119,25082
LNK,28424,26966
LSE,13233,13228
MBS,32079,31877
MCI,101696,104479
MCN,,1
MCO,90438,92273
MDT,57387,58635
MDW,1,2
MEM,79699,80100
MHK,2044,2045
MHT,29416,26350
MIA,101368,102224
MKE,71883,71108
MKG,3082,3082
MLB,,1
MLI,23380,22264
MOB,823,824
MQT,3805,3840
MSN,63838,63074
MSO,720,720
MSP,282191,283874
MSY,47385,48093
MTJ,1009,1009
MYR,323,326
OAK,25877,25127
OGG,1389,3359
OKC,51877,50662
OMA,79648,83539
ONT,25467,25670
ORD,1,1
ORF,34002,34105
ORH,646,648
PAH,3018,3019
PBI,19238,19246
PDX,67869,67607
PHL,202124,197908
PHX,135202,135567
PIA,31815,31744
PIH,,1
PIT,126215,125384
PNS,2383,2376
PSP,13505,13348
PUB,,1
PVD,58208,58616
PWM,22749,21268
RAP,3829,3879
RDU,79295,78253
RFD,,2
RIC,46604,47203
RNO,11202,11366
ROA,8359,7953
ROC,85112,84076
ROW,,1
RST,36677,36300
RSW,19636,19534
SAN,92583,92911
SAT,50040,51362
SAV,12528,12885
SBA,,119
SBN,16366,16364
SCE,167,168
SDF,38710,38727
SEA,121857,124837
SFO,171225,167187
SGF,24883,24299
SHV,458,455
SJC,68211,64244
SJU,33036,31960
SLC,84903,83041
SMF,38959,38304
SNA,70493,72256
SPI,13126,13089
SRQ,2067,2198
STL,148814,148768
STT,153,996
SUX,2614,1599
SWF,21574,21069
SYR,67036,66346
TOL,14770,14770
TPA,59362,59581
TRI,1076,1076
TUL,53459,52798
TUS,29003,27556
TVC,25087,25050
TWF,16,15
TYS,41411,41263
VPS,354,354
XNA,34482,34522
