-1437,-1302,6
-1302,-1167,10
-1167,-1032,3
-1032,-897,29
-897,-762,30
-762,-627,31
-627,-492,27
-492,-357,21
-357,-222,30
-222,-87,287
-87,48,145258779
48,183,9082689
183,318,634461
318,453,78949
453,588,14393
588,723,5190
723,858,3577
858,993,2358
993,1128,1340
1128,1263,710
1263,1398,340
1398,1533,272
1533,1668,52
1668,1803,14
1803,1938,9
1938,2073,4
2073,2208,1
2208,2343,0
2343,2478,3
2478,2613,1
