9E,2007,22290
9E,2013,27041
AA,2001,55846
AA,2007,53472
AA,2013,45602
AQ,2001,5082
AQ,2007,3763
AS,2001,13002
AS,2007,13337
AS,2013,12698
B6,2007,15518
B6,2013,20842
CO,2001,29893
CO,2007,27381
DL,2001,67821
DL,2007,41345
DL,2013,63929
EV,2007,25033
EV,2013,65803
F9,2007,8279
F9,2013,5899
FL,2007,21706
FL,2013,16882
HA,2007,4707
HA,2013,6000
HP,2001,17495
MQ,2001,42811
MQ,2007,46034
MQ,2013,36854
NW,2001,43275
NW,2007,33446
OH,2007,19719
OO,2007,51029
OO,2013,55648
TW,2001,19427
UA,2001,59590
UA,2007,41235
UA,2013,44062
US,2001,57377
US,2007,40018
US,2013,36210
VX,2013,4303
WN,2001,79079
WN,2007,100212
WN,2013,99142
XE,2007,38320
YV,2007,23148
YV,2013,11397
