ABE,337,310
ABQ,189,211
ALB,427,427
ALO,57,57
ANC,98,96
ART,52,52
ASE,129,129
ATL,2102,2128
ATW,394,393
AUS,554,603
AVL,62,62
AVP,115,118
AZO,451,449
BDL,857,885
BHM,225,229
BMI,345,345
BNA,849,880
BOI,121,121
BOS,1862,1863
BTR,85,85
BTV,179,177
BUF,804,808
BWI,882,881
BZN,56,56
CAE,239,208
CAK,172,172
CHA,177,177
CHO,62,62
CHS,221,221
CID,841,823
CLE,1418,1379
CLT,1562,1610
CMH,1229,1204
CMI,507,508
CMX,62,62
COS,322,328
COU,31,31
CRW,116,116
CVG,1379,1381
CWA,237,237
DAL,45,45
DAY,753,726
DBQ,232,234
DCA,1776,1776
DEN,1663,1598
DFW,2096,2094
DLH,178,178
DSM,1105,1191
DTW,1904,1881
EAU,62,62
EGE,31,31
ELP,227,226
EVV,448,447
EWR,2091,2030
FAR,313,313
FLL,565,566
FNT,124,124
FSD,347,347
FWA,588,589
GEG,65,65
GRB,681,681
GRR,848,869
GSO,342,343
GSP,326,326
HDN,31,31
HNL,123,123
HPN,816,815
HSV,230,230
IAD,870,852
IAH,1533,1509
ICT,551,553
IND,1040,1013
JAC,35,34
JAN,58,58
JAX,192,207
JFK,577,576
KOA,9,
LAN,256,256
LAS,1183,1177
LAX,2135,2052
LEX,347,348
LGA,2539,2518
LGB,62,62
LIT,401,400
LNK,232,202
LSE,230,230
MBS,205,182
MCI,1072,1101
MCO,950,975
MDT,472,501
MEM,860,855
MHK,62,62
MHT,297,295
MIA,929,924
MKE,866,867
MKG,62,62
MLI,440,418
MOB,31,31
MQT,83,83
MSN,842,853
MSP,2465,2493
MSY,412,420
MTJ,31,31
OAK,176,178
OGG,,9
OKC,561,557
OMA,928,977
ONT,59,59
ORF,439,410
ORH,60,60
PAH,62,62
PBI,221,221
PDX,631,635
PHL,1988,1922
PHX,1404,1407
PIA,553,558
PIT,1213,1245
PNS,93,93
PSP,124,124
PVD,513,512
PWM,159,185
RAP,27,27
RDU,834,792
RIC,571,594
RNO,127,127
ROA,115,87
ROC,794,752
RST,356,356
RSW,309,309
SAN,792,856
SAT,482,481
SAV,184,184
SBN,332,332
SDF,336,336
SEA,1186,1185
SFO,1695,1712
SGF,376,380
SHV,27,27
SJC,558,526
SJU,238,233
SLC,727,748
SMF,264,293
SNA,724,762
SPI,213,213
SRQ,31,31
STL,1178,1193
STT,10,15
SUX,57,57
SWF,103,103
SYR,562,557
TOL,291,292
TPA,651,651
TUL,565,565
TUS,245,244
TVC,453,452
TYS,476,475
VPS,31,31
XNA,648,644
