2001-09-01,11.600,1.300
2001-09-02,5.800,1.000
2001-09-03,12.400,0.900
2001-09-04,15.400,2.700
2001-09-05,9.300,1.800
2001-09-06,10.700,1.800
2001-09-07,18.000,3.300
2001-09-08,10.700,2.300
2001-09-09,20.200,1.700
2001-09-10,11.700,3.700
2001-09-11,0.300,85.400
2001-09-12,0.000,99.900
2001-09-13,5.900,91.700
2001-09-14,26.400,55.300
2001-09-15,30.000,36.600
2001-09-16,17.200,25.900
2001-09-17,10.500,20.400
2001-09-18,9.400,19.700
2001-09-19,8.000,16.700
2001-09-20,11.800,17.100
2001-09-21,8.800,17.200
2001-09-22,8.600,16.500
2001-09-23,10.500,12.000
2001-09-24,8.700,9.500
2001-09-25,6.000,9.000
2001-09-26,5.800,8.300
2001-09-27,8.000,6.400
2001-09-28,11.000,4.200
2001-09-29,8.400,7.800
2001-09-30,14.200,4.400
2007-10-01,12.600,0.700
2007-10-02,13.900,1.300
2007-10-03,11.400,0.600
2007-10-04,16.200,0.500
2007-10-05,21.600,0.800
2007-10-06,13.100,0.700
2007-10-07,15.900,0.800
2007-10-08,21.500,0.800
2007-10-09,16.700,2.100
2007-10-10,15.300,1.200
2007-10-11,15.700,1.800
2007-10-12,18.900,1.100
2007-10-13,10.100,0.500
2007-10-14,18.900,0.500
2007-10-15,23.000,2.600
2007-10-16,15.000,1.500
2007-10-17,18.900,1.300
2007-10-18,23.900,1.700
2007-10-19,28.300,2.600
2007-10-20,11.500,0.800
2007-10-21,20.000,0.500
2007-10-22,25.200,1.000
2007-10-23,17.300,1.600
2007-10-24,21.300,1.500
2007-10-25,20.200,1.000
2007-10-26,22.600,1.200
2007-10-27,13.000,0.500
2007-10-28,16.200,0.600
2007-10-29,11.900,0.800
2007-10-30,7.500,0.500
2007-10-31,8.400,0.900
2013-03-01,22.300,1.400
2013-03-02,17.800,0.700
2013-03-03,13.500,0.600
2013-03-04,13.700,1.400
2013-03-05,14.900,7.600
2013-03-06,15.800,7.600
2013-03-07,14.900,1.700
2013-03-08,25.400,3.000
2013-03-09,15.300,4.500
2013-03-10,21.600,1.100
2013-03-11,17.600,0.800
2013-03-12,17.200,1.200
2013-03-13,13.400,0.900
2013-03-14,15.900,0.500
2013-03-15,15.400,0.600
2013-03-16,17.600,0.400
2013-03-17,15.400,0.500
2013-03-18,32.100,2.600
2013-03-19,24.100,2.300
2013-03-20,15.500,0.600
2013-03-21,16.500,0.500
2013-03-22,18.200,0.400
2013-03-23,32.600,1.800
2013-03-24,29.600,1.700
2013-03-25,28.700,1.900
2013-03-26,12.300,0.500
2013-03-27,10.100,0.200
2013-03-28,11.000,0.300
2013-03-29,9.300,0.300
2013-03-30,10.100,0.400
2013-03-31,16.600,0.700
