MWH,-12.27,17.58
IMT,-6.51,31.86
DRT,-6.18,30.76
MKK,-4.57,16.24
LAR,-4.42,36.63
INL,-4.34,30.12
LNY,-2.99,6.56
HIB,-1.80,25.61
BLI,-1.58,27.11
APN,-1.26,30.07
BJI,-1.16,22.50
BRD,-1.11,24.30
ABR,-0.99,21.21
IYK,-0.82,16.54
WYS,-0.21,18.36
SMX,-0.02,18.56
BFF,0.00,0.00
RCA,0.00,
LBF,0.00,
SKA,0.00,
CBM,0.00,
OGD,0.00,0.00
PUB,0.00,0.00
FMN,0.00,0.00
FLG,0.01,25.36
LWS,0.28,22.07
BTM,0.47,21.56
PIH,0.62,21.44
OXR,0.70,17.28
ITO,0.77,16.71
LIH,0.77,23.25
UTM,0.87,25.27
HLN,0.97,24.62
SUN,1.25,19.43
RHI,1.26,28.16
OGG,1.29,29.36
EKO,1.43,21.43
KOA,1.45,27.39
BKG,1.47,25.11
HTS,1.56,21.96
SHD,1.68,30.99
ESC,1.84,33.95
VCT,1.94,21.00
CDC,2.07,19.63
MVY,2.12,42.81
MMH,2.19,27.29
VIS,2.22,11.62
IDA,2.33,23.60
HVN,2.35,21.86
ITH,2.38,31.99
SCE,2.43,27.60
LGB,2.44,30.12
TWF,2.49,23.87
GLH,2.50,0.71
YUM,2.50,24.39
CLD,2.54,20.14
SPN,2.56,8.19
TEX,2.61,24.72
SLC,2.64,28.30
FCA,2.73,26.32
HNL,2.77,34.17
PHX,2.79,29.39
SNA,2.82,23.87
IPL,2.96,22.01
CYS,2.97,26.20
CPR,2.98,25.82
GCC,3.09,31.32
GTF,3.17,24.55
ACT,3.20,25.36
ILE,3.20,23.82
CVG,3.22,32.10
PIE,3.29,29.44
CLL,3.30,26.74
PSC,3.33,26.41
RKS,3.43,28.03
TYR,3.43,24.86
COD,3.44,27.09
AZA,3.45,27.53
SGU,3.46,22.71
SPS,3.63,24.98
SBA,3.67,26.20
MSO,3.71,26.26
EAU,3.72,32.49
CLT,3.73,29.50
MSP,3.76,39.60
DIK,3.81,32.31
SCC,3.81,33.59
LAW,3.83,27.56
ADQ,3.83,26.92
BPT,3.84,26.65
ISN,3.87,38.52
ELM,3.93,34.13
SJC,3.95,26.04
PMD,4.04,30.31
DTW,4.05,39.12
LAX,4.08,32.22
MRY,4.10,25.81
GJT,4.11,28.11
MEM,4.11,35.13
RDM,4.12,27.13
DEN,4.14,32.40
MDW,4.15,30.60
LCH,4.20,31.28
PAH,4.21,32.35
BFL,4.23,28.08
STL,4.24,31.86
SJT,4.25,26.32
SBP,4.27,26.78
BIL,4.32,25.97
OAK,4.32,25.71
EFD,4.35,18.10
ERI,4.37,27.94
BZN,4.38,26.88
DFW,4.42,38.91
LWB,4.45,32.37
GGG,4.45,24.87
DCA,4.46,30.42
GCK,4.46,29.67
JLN,4.52,27.88
PDX,4.52,29.93
SEA,4.57,32.95
BGM,4.58,29.71
TXK,4.61,27.04
IAH,4.66,34.72
SAN,4.67,27.91
BIS,4.71,29.20
LAS,4.72,29.83
PIT,4.76,30.93
RAP,4.79,29.06
DLH,4.87,31.69
MKG,4.87,30.60
DRO,4.88,30.46
ISP,4.93,29.52
CIU,4.95,40.88
GFK,4.95,32.44
MCO,4.97,33.17
BET,4.98,27.05
FAT,5.00,28.88
PLN,5.02,39.87
JNU,5.02,33.25
ABQ,5.04,27.01
RSW,5.05,31.29
HOU,5.08,27.72
ADK,5.09,31.93
PVU,5.09,11.88
IAD,5.12,37.51
TPA,5.13,31.65
BWI,5.14,31.27
SRQ,5.14,29.95
CHO,5.14,31.44
ONT,5.23,25.71
BUR,5.24,24.80
FAI,5.29,28.25
MSY,5.35,29.37
MTJ,5.37,28.90
PSP,5.38,29.33
STX,5.42,30.59
FSM,5.42,28.12
BNA,5.42,30.37
DAL,5.49,26.61
OME,5.53,30.23
SMF,5.56,26.84
GEG,5.56,27.08
TRI,5.59,32.69
BRW,5.70,32.55
CLE,5.73,34.35
RNO,5.74,26.76
PVD,5.77,31.48
MCI,5.80,30.19
ACY,5.86,31.77
RST,5.87,30.00
EUG,5.89,29.16
AUS,5.95,30.38
IND,5.97,32.91
TUS,5.98,31.70
MOT,5.99,30.75
ELP,6.01,27.64
KTN,6.02,32.42
HDN,6.04,31.21
SAT,6.05,29.53
STT,6.07,38.36
ECP,6.08,32.37
SAF,6.09,27.32
EYW,6.12,33.27
BOI,6.16,28.57
HKY,6.17,27.20
BDL,6.20,31.84
EWN,6.21,36.31
CMX,6.25,38.51
SIT,6.28,32.40
BOS,6.29,36.67
ILM,6.31,30.78
ANC,6.32,33.55
GST,6.33,26.98
AEX,6.38,32.56
COU,6.42,31.34
LFT,6.44,31.52
OTZ,6.45,28.96
MIA,6.45,39.50
JAX,6.47,31.69
GUC,6.48,34.80
ART,6.49,43.40
MKE,6.49,32.59
LSE,6.52,30.26
FLL,6.53,33.88
SHV,6.61,31.48
EVV,6.63,31.17
RDU,6.64,33.84
MHT,6.65,32.45
BHM,6.66,30.90
HSV,6.70,32.68
GPT,6.75,31.18
PBI,6.75,34.43
YAK,6.77,40.60
BRO,6.80,29.60
LRD,6.83,29.81
AZO,6.83,30.97
GRI,6.99,40.97
JAN,7.00,31.00
GTR,7.03,34.02
AVL,7.04,34.73
JAC,7.11,35.08
MYR,7.11,31.77
GRK,7.13,31.99
PNS,7.14,31.02
ABE,7.17,35.00
HRL,7.18,27.76
FAR,7.19,33.21
CMH,7.19,32.66
CRP,7.20,29.00
CHS,7.24,33.78
CHA,7.24,34.17
SDF,7.25,31.80
TLH,7.26,33.98
MOB,7.31,32.05
COS,7.31,31.91
ROW,7.37,27.13
OMA,7.39,31.92
MFE,7.40,31.45
MAF,7.41,27.67
MFR,7.42,31.10
LYH,7.44,32.20
LMT,7.46,35.80
PHL,7.47,37.66
CRW,7.48,35.09
ATL,7.49,38.46
MLU,7.51,34.67
AMA,7.51,27.95
MHK,7.51,30.96
WRG,7.53,37.37
CID,7.54,32.32
LBB,7.55,28.10
CDV,7.57,38.05
SUX,7.60,34.16
SJU,7.63,38.22
MDT,7.69,34.75
ABY,7.71,32.97
DAY,7.77,33.05
LAN,7.80,36.30
LEX,7.81,34.14
CKB,7.83,23.16
HPN,7.85,36.87
RDR,7.85,23.32
DUT,7.85,27.16
GSP,7.87,34.38
MGM,7.87,35.89
OKC,7.89,31.45
FSD,7.89,34.15
ORF,7.93,33.30
ALB,7.93,33.10
