-1302,-1172,1
-1172,-1042,1
-1042,-912,9
-912,-782,6
-782,-652,10
-652,-522,14
-522,-392,4
-392,-262,8
-262,-132,29
-132,-2,41528632
-2,128,42259559
128,258,1102318
258,388,129116
388,518,22151
518,648,6021
648,778,3133
778,908,2311
908,1038,1487
1038,1168,830
1168,1298,427
1298,1428,271
1428,1558,173
1558,1688,33
1688,1818,13
1818,1948,10
1948,2078,2
2078,2208,1
2208,2338,0
2338,2468,3
2468,2598,0
2598,2728,1
