-1263,-1174,4
-1174,-1085,0
-1085,-996,2
-996,-907,7
-907,-818,9
-818,-729,6
-729,-640,11
-640,-551,4
-551,-462,4
-462,-373,8
-373,-284,7
-284,-195,11
-195,-106,52
-106,-17,262178
-17,72,9742296
72,161,205121
161,250,26634
250,339,5200
339,428,1168
428,517,292
517,606,99
606,695,61
695,784,57
784,873,19
873,962,24
962,1051,12
1051,1140,1
1140,1229,5
1229,1318,0
1318,1407,4
