config,seqno,query,duration
"trenzvmbig_3mo_4x_r",225,"q03",76.403000
"trenzvmbig_3mo_4x_r",226,"q03",72.014000
"trenzvmbig_3mo_4x_r",227,"q03",72.934000
"trenzvmbig_3mo_4x_r",228,"q03",70.770000
"trenzvmbig_3mo_4x_r",229,"q03",73.959000
"trenzvmbig_3mo_4x_r",230,"q03",73.186000
"trenzvmbig_3mo_4x_r",231,"q03",70.171000
"trenzvmbig_3mo_4x_r",232,"q03",80.884000
"trenzvmbig_3mo_4x_r",233,"q03",74.574000
"trenzvmbig_3mo_4x_r",234,"q03",75.680000
"trenzvmbig_3mo_4x_r",235,"q03",75.911000
"trenzvmbig_3mo_4x_r",236,"q03",95.344000
"trenzvmbig_3mo_4x_r",237,"q03",74.933000
"trenzvmbig_3mo_4x_r",238,"q03",76.804000
"trenzvmbig_3mo_4x_r",239,"q03",73.011000
"trenzvmbig_3mo_4x_r",240,"q03",72.344000
"trenzvmbig_3mo_4x_r",241,"q03",84.527000
"trenzvmbig_3mo_4x_r",242,"q03",70.005000
"trenzvmbig_3mo_4x_r",243,"q03",76.055000
"trenzvmbig_3mo_4x_r",244,"q03",74.571000
"trenzvmbig_3mo_4x_r",245,"q03",73.586000
"trenzvmbig_3mo_4x_r",246,"q03",82.230000
"trenzvmbig_3mo_4x_r",247,"q03",75.074000
"trenzvmbig_3mo_4x_r",248,"q03",71.762000
"trenzvmbig_3mo_4x_r",249,"q03",74.032000
"trenzvmbig_3mo_4x_r",250,"q03",73.386000
"trenzvmbig_3mo_4x_r",251,"q03",211.952000
"trenzvmbig_3mo_4x_r",252,"q03",75.241000
"trenzvmbig_3mo_4x_r",253,"q03",74.267000
"trenzvmbig_3mo_4x_r",254,"q03",74.774000
"trenzvmbig_3mo_4x_r",255,"q03",73.744000
"trenzvmbig_3mo_4x_r",256,"q03",72.978000
"trenzvmbig_3mo_4x_r",257,"q03",73.068000
"trenzvmbig_3mo_4x_r",258,"q03",54.628000
"trenzvmbig_3mo_4x_r",259,"q03",74.263000
