config,seqno,query,duration
"trenz1bee-3mo-2017-07-26",2010,"q03",86.631000
"trenz1bee-3mo-2017-07-26",2011,"q12",166.297000
"trenz1bee-3mo-2017-07-26",2012,"q06",252.669000
"trenz1bee-3mo-2017-07-26",2013,"q01",181.313000
"trenz1bee-3mo-2017-07-26",2014,"q13",43.040000
"trenz1bee-3mo-2017-07-26",2015,"q04",47.623000
"trenz1bee-3mo-2017-07-26",2016,"q11",202.191000
"trenz1bee-3mo-2017-07-26",2017,"q14",233.513000
"trenz1bee-3mo-2017-07-26",2018,"q06",239.157000
"trenz1bee-3mo-2017-07-26",2019,"q18",107.786000
"trenz1bee-3mo-2017-07-26",2020,"q13",35.028000
"trenz1bee-3mo-2017-07-26",2021,"q11",199.625000
"trenz1bee-3mo-2017-07-26",2022,"q05",83.923000
"trenz1bee-3mo-2017-07-26",2023,"q12",162.762000
"trenz1bee-3mo-2017-07-26",2024,"q04",43.192000
"trenz1bee-3mo-2017-07-26",2025,"q02",694.021000
"trenz1bee-3mo-2017-07-26",2026,"q08",922.980000
"trenz1bee-3mo-2017-07-26",2027,"q16",323.927000
"trenz1bee-3mo-2017-07-26",2028,"q01",182.245000
"trenz1bee-3mo-2017-07-26",2029,"q03",86.500000
"trenz1bee-3mo-2017-07-26",2030,"q15",104.797000
"trenz1bee-3mo-2017-07-26",2031,"q08",912.351000
"trenz1bee-3mo-2017-07-26",2032,"q06",258.265000
"trenz1bee-3mo-2017-07-26",2033,"q02",693.088000
"trenz1bee-3mo-2017-07-26",2034,"q04",40.633000
"trenz1bee-3mo-2017-07-26",2035,"q16",318.769000
