config,seqno,query,duration
"trenzvmbig_3mo_1x",1,"q05",64.046000
"trenzvmbig_3mo_1x",2,"q01",340.883000
"trenzvmbig_3mo_1x",3,"q02",764.859000
"trenzvmbig_3mo_1x",4,"q12",242.820000
"trenzvmbig_3mo_1x",5,"q16",295.667000
"trenzvmbig_3mo_1x",6,"q11",32.390000
"trenzvmbig_3mo_1x",7,"q14",235.037000
"trenzvmbig_3mo_1x",8,"q08",859.728000
"trenzvmbig_3mo_1x",9,"q04",22.565000
"trenzvmbig_3mo_1x",10,"q18",216.017000
"trenzvmbig_3mo_1x",11,"q03",241.375000
"trenzvmbig_3mo_1x",12,"q06",230.392000
"trenzvmbig_3mo_1x",13,"q13",14.453000
"trenzvmbig_3mo_1x",14,"q15",37.454000
"trenzvmbig_3mo_1x",15,"q06",190.018000
"trenzvmbig_3mo_1x",16,"q05",72.499000
"trenzvmbig_3mo_1x",17,"q01",334.154000
"trenzvmbig_3mo_1x",18,"q14",247.337000
"trenzvmbig_3mo_1x",19,"q11",33.925000
"trenzvmbig_3mo_1x",20,"q16",313.309000
"trenzvmbig_3mo_1x",21,"q02",734.828000
"trenzvmbig_3mo_1x",22,"q13",13.674000
"trenzvmbig_3mo_1x",23,"q08",841.453000
"trenzvmbig_3mo_1x",24,"q18",215.822000
"trenzvmbig_3mo_1x",25,"q15",37.700000
"trenzvmbig_3mo_1x",26,"q12",237.537000
"trenzvmbig_3mo_1x",27,"q04",22.650000
"trenzvmbig_3mo_1x",28,"q03",236.616000
"trenzvmbig_3mo_1x",29,"q18",219.121000
"trenzvmbig_3mo_1x",30,"q03",241.843000
"trenzvmbig_3mo_1x",31,"q05",73.645000
"trenzvmbig_3mo_1x",32,"q08",839.744000
"trenzvmbig_3mo_1x",33,"q06",190.935000
"trenzvmbig_3mo_1x",34,"q14",250.880000
"trenzvmbig_3mo_1x",35,"q16",294.919000
"trenzvmbig_3mo_1x",36,"q01",332.232000
"trenzvmbig_3mo_1x",37,"q04",22.768000
"trenzvmbig_3mo_1x",38,"q11",26.486000
"trenzvmbig_3mo_1x",39,"q12",239.866000
"trenzvmbig_3mo_1x",40,"q15",35.341000
"trenzvmbig_3mo_1x",41,"q13",13.226000
"trenzvmbig_3mo_1x",42,"q02",721.463000
"trenzvmbig_3mo_1x",43,"q06",189.637000
"trenzvmbig_3mo_1x",44,"q13",13.647000
"trenzvmbig_3mo_1x",45,"q04",22.585000
"trenzvmbig_3mo_1x",46,"q15",37.291000
"trenzvmbig_3mo_1x",47,"q01",330.807000
"trenzvmbig_3mo_1x",48,"q08",839.263000
"trenzvmbig_3mo_1x",49,"q03",241.434000
"trenzvmbig_3mo_1x",50,"q16",321.869000
"trenzvmbig_3mo_1x",51,"q12",240.404000
"trenzvmbig_3mo_1x",52,"q05",68.429000
"trenzvmbig_3mo_1x",53,"q02",720.863000
"trenzvmbig_3mo_1x",54,"q14",236.807000
"trenzvmbig_3mo_1x",55,"q18",215.943000
"trenzvmbig_3mo_1x",56,"q11",32.183000
"trenzvmbig_3mo_1x",57,"q06",189.693000
"trenzvmbig_3mo_1x",58,"q16",306.686000
"trenzvmbig_3mo_1x",59,"q05",68.844000
"trenzvmbig_3mo_1x",60,"q14",239.287000
"trenzvmbig_3mo_1x",61,"q04",22.936000
"trenzvmbig_3mo_1x",62,"q12",240.599000
"trenzvmbig_3mo_1x",63,"q15",35.860000
"trenzvmbig_3mo_1x",64,"q08",849.556000
"trenzvmbig_3mo_1x",65,"q18",209.917000
"trenzvmbig_3mo_1x",66,"q11",26.677000
"trenzvmbig_3mo_1x",67,"q02",730.418000
"trenzvmbig_3mo_1x",68,"q03",242.031000
"trenzvmbig_3mo_1x",69,"q01",333.244000
"trenzvmbig_3mo_1x",70,"q13",13.574000
"trenzvmbig_3mo_1x",71,"q12",239.623000
"trenzvmbig_3mo_1x",72,"q01",328.317000
"trenzvmbig_3mo_1x",73,"q02",730.208000
"trenzvmbig_3mo_1x",74,"q06",191.341000
"trenzvmbig_3mo_1x",75,"q11",26.425000
"trenzvmbig_3mo_1x",76,"q14",242.563000
"trenzvmbig_3mo_1x",77,"q03",232.801000
"trenzvmbig_3mo_1x",78,"q18",186.466000
"trenzvmbig_3mo_1x",79,"q16",320.347000
"trenzvmbig_3mo_1x",80,"q05",68.062000
"trenzvmbig_3mo_1x",81,"q13",13.070000
"trenzvmbig_3mo_1x",82,"q04",22.763000
"trenzvmbig_3mo_1x",83,"q08",847.768000
"trenzvmbig_3mo_1x",84,"q15",34.902000
"trenzvmbig_3mo_1x",85,"q12",242.741000
"trenzvmbig_3mo_1x",86,"q02",723.492000
"trenzvmbig_3mo_1x",87,"q03",241.946000
"trenzvmbig_3mo_1x",88,"q16",294.736000
"trenzvmbig_3mo_1x",89,"q18",226.098000
"trenzvmbig_3mo_1x",90,"q11",34.111000
"trenzvmbig_3mo_1x",91,"q01",334.336000
"trenzvmbig_3mo_1x",92,"q05",69.751000
"trenzvmbig_3mo_1x",93,"q06",196.599000
"trenzvmbig_3mo_1x",94,"q14",236.528000
"trenzvmbig_3mo_1x",95,"q04",22.685000
"trenzvmbig_3mo_1x",96,"q15",34.950000
"trenzvmbig_3mo_1x",97,"q13",13.046000
"trenzvmbig_3mo_1x",98,"q08",838.718000
"trenzvmbig_3mo_1x",99,"q13",13.012000
"trenzvmbig_3mo_1x",100,"q02",744.085000
"trenzvmbig_3mo_1x",101,"q08",853.690000
"trenzvmbig_3mo_1x",102,"q01",304.507000
"trenzvmbig_3mo_1x",103,"q16",327.031000
"trenzvmbig_3mo_1x",104,"q03",242.072000
"trenzvmbig_3mo_1x",105,"q18",225.836000
"trenzvmbig_3mo_1x",106,"q12",242.697000
"trenzvmbig_3mo_1x",107,"q15",34.866000
"trenzvmbig_3mo_1x",108,"q14",240.567000
"trenzvmbig_3mo_1x",109,"q04",21.534000
"trenzvmbig_3mo_1x",110,"q05",68.358000
"trenzvmbig_3mo_1x",111,"q11",27.288000
"trenzvmbig_3mo_1x",112,"q06",216.155000
"trenzvmbig_3mo_1x",113,"q03",202.838000
"trenzvmbig_3mo_1x",114,"q18",185.058000
"trenzvmbig_3mo_1x",115,"q12",241.933000
"trenzvmbig_3mo_1x",116,"q04",22.547000
"trenzvmbig_3mo_1x",117,"q11",31.562000
"trenzvmbig_3mo_1x",118,"q05",57.549000
"trenzvmbig_3mo_1x",119,"q16",310.437000
"trenzvmbig_3mo_1x",120,"q06",216.301000
"trenzvmbig_3mo_1x",121,"q13",13.086000
"trenzvmbig_3mo_1x",122,"q15",34.861000
"trenzvmbig_3mo_1x",123,"q01",305.039000
"trenzvmbig_3mo_1x",124,"q14",246.076000
"trenzvmbig_3mo_1x",125,"q08",842.551000
"trenzvmbig_3mo_1x",126,"q02",741.294000
"trenzvmbig_3mo_1x",127,"q18",187.630000
"trenzvmbig_3mo_1x",128,"q12",241.626000
"trenzvmbig_3mo_1x",129,"q08",866.859000
