config,seqno,query,duration
"trenzvmbig_12mo_3x",675,"q18",433.879000
"trenzvmbig_12mo_3x",676,"q15",133.130000
"trenzvmbig_12mo_3x",677,"q08",3353.656000
"trenzvmbig_12mo_3x",678,"q01",545.316000
"trenzvmbig_12mo_3x",679,"q11",104.835000
"trenzvmbig_12mo_3x",680,"q13",55.526000
"trenzvmbig_12mo_3x",681,"q03",422.434000
"trenzvmbig_12mo_3x",682,"q02",25984.368000
"trenzvmbig_12mo_3x",683,"q05",224.509000
"trenzvmbig_12mo_3x",684,"q14",1575.303000
"trenzvmbig_12mo_3x",685,"q04",97.891000
"trenzvmbig_12mo_3x",686,"q06",445.043000
"trenzvmbig_12mo_3x",687,"q06",504.766000
"trenzvmbig_12mo_3x",688,"q11",110.138000
"trenzvmbig_12mo_3x",689,"q16",1012.438000
"trenzvmbig_12mo_3x",690,"q18",443.314000
"trenzvmbig_12mo_3x",691,"q14",1588.080000
"trenzvmbig_12mo_3x",692,"q03",392.787000
"trenzvmbig_12mo_3x",693,"q05",210.394000
"trenzvmbig_12mo_3x",694,"q02",19089.799000
"trenzvmbig_12mo_3x",695,"q08",4169.477000
"trenzvmbig_12mo_3x",696,"q15",109.680000
"trenzvmbig_12mo_3x",697,"q04",93.941000
"trenzvmbig_12mo_3x",698,"q12",355.134000
"trenzvmbig_12mo_3x",699,"q13",56.535000
"trenzvmbig_12mo_3x",700,"q01",559.236000
"trenzvmbig_12mo_3x",701,"q03",408.093000
"trenzvmbig_12mo_3x",702,"q11",110.844000
"trenzvmbig_12mo_3x",703,"q05",214.761000
"trenzvmbig_12mo_3x",704,"q16",910.998000
"trenzvmbig_12mo_3x",705,"q15",110.201000
"trenzvmbig_12mo_3x",706,"q08",4055.145000
"trenzvmbig_12mo_3x",707,"q18",340.935000
"trenzvmbig_12mo_3x",708,"q01",530.180000
"trenzvmbig_12mo_3x",709,"q12",362.208000
"trenzvmbig_12mo_3x",710,"q14",1832.069000
"trenzvmbig_12mo_3x",711,"q13",57.499000
"trenzvmbig_12mo_3x",712,"q02",18429.666000
"trenzvmbig_12mo_3x",713,"q06",513.208000
"trenzvmbig_12mo_3x",714,"q04",96.207000
"trenzvmbig_12mo_3x",715,"q05",207.540000
"trenzvmbig_12mo_3x",716,"q16",898.966000
"trenzvmbig_12mo_3x",717,"q02",27918.701000
"trenzvmbig_12mo_3x",718,"q06",430.246000
