config,seqno,query,duration
"trenz1-mo3-2017-07-25",1993,"q12",81.596000
"trenz1-mo3-2017-07-25",1994,"q11",34.792000
"trenz1-mo3-2017-07-25",1995,"q14",233.111000
"trenz1-mo3-2017-07-25",1996,"q02",677.246000
"trenz1-mo3-2017-07-25",1997,"q18",102.929000
"trenz1-mo3-2017-07-25",1998,"q05",52.995000
"trenz1-mo3-2017-07-25",1999,"q08",876.847000
"trenz1-mo3-2017-07-25",2000,"q03",67.924000
"trenz1-mo3-2017-07-25",2001,"q01",109.435000
"trenz1-mo3-2017-07-25",2002,"q15",41.469000
"trenz1-mo3-2017-07-25",2003,"q14",229.925000
"trenz1-mo3-2017-07-25",2004,"q08",878.659000
"trenz1-mo3-2017-07-25",2005,"q02",678.213000
"trenz1-mo3-2017-07-25",2006,"q15",41.596000
"trenz1-mo3-2017-07-25",2007,"q18",76.127000
"trenz1-mo3-2017-07-25",2008,"q05",54.572000
"trenz1-mo3-2017-07-25",2009,"q16",190.120000
"trenz1-mo3-2017-07-25",2010,"q03",72.768000
"trenz1-mo3-2017-07-25",2011,"q12",81.713000
"trenz1-mo3-2017-07-25",2012,"q06",115.001000
"trenz1-mo3-2017-07-25",2013,"q01",111.463000
"trenz1-mo3-2017-07-25",2014,"q13",13.082000
"trenz1-mo3-2017-07-25",2015,"q04",19.769000
"trenz1-mo3-2017-07-25",2016,"q11",40.251000
"trenz1-mo3-2017-07-25",2017,"q14",218.009000
"trenz1-mo3-2017-07-25",2018,"q06",106.086000
"trenz1-mo3-2017-07-25",2019,"q18",82.037000
"trenz1-mo3-2017-07-25",2020,"q13",13.041000
"trenz1-mo3-2017-07-25",2021,"q11",35.369000
"trenz1-mo3-2017-07-25",2022,"q05",50.304000
"trenz1-mo3-2017-07-25",2023,"q12",83.026000
"trenz1-mo3-2017-07-25",2024,"q04",22.443000
"trenz1-mo3-2017-07-25",2025,"q02",677.940000
"trenz1-mo3-2017-07-25",2026,"q08",871.510000
"trenz1-mo3-2017-07-25",2027,"q16",191.362000
"trenz1-mo3-2017-07-25",2028,"q01",110.636000
"trenz1-mo3-2017-07-25",2029,"q03",77.499000
"trenz1-mo3-2017-07-25",2030,"q15",42.023000
"trenz1-mo3-2017-07-25",2031,"q08",881.410000
"trenz1-mo3-2017-07-25",2032,"q06",106.459000
"trenz1-mo3-2017-07-25",2033,"q02",678.272000
"trenz1-mo3-2017-07-25",2034,"q04",19.829000
"trenz1-mo3-2017-07-25",2035,"q16",187.155000
"trenz1-mo3-2017-07-25",2036,"q12",86.639000
"trenz1-mo3-2017-07-25",2037,"q03",67.280000
"trenz1-mo3-2017-07-25",2038,"q13",13.301000
"trenz1-mo3-2017-07-25",2039,"q11",26.800000
"trenz1-mo3-2017-07-25",2040,"q15",41.629000
"trenz1-mo3-2017-07-25",2041,"q05",65.244000
"trenz1-mo3-2017-07-25",2042,"q18",79.172000
"trenz1-mo3-2017-07-25",2043,"q14",216.402000
"trenz1-mo3-2017-07-25",2044,"q01",108.504000
