ABE,662,633
ABQ,710,759
ALB,1042,1041
ALO,563,563
ANC,577,575
ART,533,533
ASE,616,616
ATL,7306,7337
ATW,1742,1741
AUS,1683,1913
AVL,584,584
AVP,557,559
AZO,995,993
BDL,2741,2751
BHM,916,920
BIL,71,71
BMI,762,763
BNA,4471,4539
BOI,207,234
BOS,6884,7094
BTR,85,85
BTV,624,617
BUF,3377,3365
BWI,2902,2880
BZN,109,107
CAE,1005,974
CAK,937,937
CHA,510,510
CHO,441,440
CHS,1064,1062
CID,2245,2210
CLE,5627,5392
CLT,6418,6618
CMH,4554,4647
CMI,2026,2027
CMX,675,675
COS,1271,1276
COU,304,304
CRW,624,625
CVG,4736,4716
CWA,1433,1435
DAL,45,45
DAY,2617,2464
DBQ,419,422
DCA,6451,6449
DEN,5294,5177
DFW,7776,7680
DLH,997,997
DSM,4087,4292
DTW,6654,6463
EAU,608,608
EGE,122,122
ELM,93,94
ELP,856,854
EVV,1473,1472
EWR,6434,6394
FAI,82,82
FAR,2033,2032
FCA,64,64
FLL,1935,1937
FNT,307,308
FOE,164,165
FSD,2234,2236
FWA,2314,2317
GEG,65,65
GRB,2605,2605
GRR,2024,2115
GSO,941,993
GSP,589,588
GUC,8,8
HDN,39,39
HNL,487,486
HPN,1613,1613
HSV,1001,1000
IAD,2588,2620
IAH,6195,5951
ICT,2387,2389
IND,2605,2574
JAC,247,345
JAN,313,313
JAX,1108,1146
JFK,2064,2089
KOA,13,
LAN,1155,1155
LAR,,1
LAS,3602,3567
LAX,8244,7965
LEX,1880,1879
LGA,9079,9066
LGB,62,62
LIT,2568,2565
LNK,1206,1181
LSE,290,291
MBS,1008,985
MCI,4599,4534
MCO,3403,3439
MDT,1700,1729
MEM,2603,2565
MHK,607,607
MHT,724,721
MIA,3748,3743
MKE,3786,3787
MKG,608,608
MLI,1756,1616
MOB,287,288
MQT,363,363
MSN,3023,3042
MSO,82,82
MSP,6973,7090
MSY,1212,1364
MTJ,134,134
OAK,176,178
OGG,,13
OKC,2214,2109
OMA,3289,3484
ONT,59,59
ORF,1145,1235
ORH,60,60
PAH,608,608
PBI,749,747
PDX,2418,2428
PHL,6416,6344
PHX,4733,4747
PIA,1654,1662
PIT,3761,3674
PNS,259,259
PSP,394,395
PVD,891,887
PWM,646,634
RAP,466,466
RDU,2599,2588
RIC,2335,2230
RNO,400,400
ROA,313,253
ROC,2456,2343
RST,694,695
RSW,1299,1299
SAN,2746,2878
SAT,1784,1898
SAV,813,819
SBN,1412,1412
SCE,167,168
SDF,1285,1305
SEA,4662,4589
SFO,7800,7629
SGF,1731,1734
SHV,27,27
SJC,1062,1030
SJU,705,699
SLC,2840,2947
SMF,699,728
SNA,2420,2469
SPI,1141,1141
SRQ,360,360
STL,3346,3285
STT,60,65
SUX,564,564
SWF,103,103
SYR,2682,2678
TOL,528,530
TPA,2276,2292
TUL,2720,2751
TUS,754,753
TVC,1910,1908
TYS,2538,2527
VPS,31,31
XNA,3031,3031
