-153,-61,304
-61,31,5584831
31,123,644592
123,215,99989
215,307,22498
307,399,5969
399,491,1789
491,583,698
583,675,358
675,767,230
767,859,180
859,951,137
951,1043,101
1043,1135,43
1135,1227,45
1227,1319,26
1319,1411,18
1411,1503,11
1503,1595,7
1595,1687,4
1687,1779,1
1779,1871,5
1871,1963,0
1963,2055,0
2055,2147,0
2147,2239,0
2239,2331,0
2331,2423,0
2423,2515,0
2515,2607,1
