2001,ABE,54,29
2001,ABI,67,28
2001,ABQ,37,32
2001,ACT,58,30
2001,ADQ,33,27
2001,AKN,19,22
2001,ALB,48,40
2001,AMA,43,34
2001,ANC,30,30
2001,ATL,40,36
2001,AUS,43,34
2001,AVL,17,29
2001,AVP,39,36
2001,AZO,48,34
2001,BDL,34,35
2001,BET,26,38
2001,BFL,26,32
2001,BGR,49,32
2001,BHM,42,31
2001,BIL,56,39
2001,BIS,49,38
2001,BMI,44,22
2001,BNA,39,35
2001,BOI,35,36
2001,BOS,36,35
2001,BPT,42,30
2001,BQN,,60
2001,BRO,66,88
2001,BRW,40,36
2001,BTR,23,33
2001,BTV,51,43
2001,BUF,44,34
2001,BUR,35,32
2001,BWI,36,36
2001,BZN,47,55
2001,CAE,34,34
2001,CAK,43,31
2001,CDV,23,30
2001,CHA,60,67
2001,CHS,40,43
2001,CID,54,40
2001,CLE,41,34
2001,CLL,108,33
2001,CLT,37,35
2001,CMH,46,32
2001,CMI,47,37
2001,COS,36,34
2001,CRP,50,30
2001,CRW,25,44
2001,CVG,50,37
2001,DAB,57,36
2001,DAL,33,32
2001,DAY,35,38
2001,DBQ,34,21
2001,DCA,35,40
2001,DEN,38,33
2001,DFW,38,30
2001,DLG,20,14
2001,DLH,36,46
2001,DSM,51,35
2001,DTW,42,40
2001,DUT,37,19
2001,ELM,22,
2001,ELP,33,29
2001,ERI,27,35
2001,EUG,44,55
2001,EVV,42,36
2001,EWR,42,44
2001,EYW,36,33
2001,FAI,34,35
2001,FAR,32,44
2001,FAT,29,24
2001,FAY,39,60
2001,FCA,43,42
2001,FLL,40,36
2001,FNT,39,26
2001,FSD,64,49
2001,FSM,29,34
2001,FWA,31,46
2001,GEG,44,32
2001,GFK,197,40
2001,GGG,21,35
2001,GPT,57,20
2001,GRB,32,45
2001,GRR,36,40
2001,GSO,40,32
2001,GSP,45,30
2001,GST,,33
2001,GTF,49,16
2001,HLN,30,45
2001,HNL,30,27
2001,HOU,35,37
2001,HPN,27,43
