BQK,9.19,35.95
MYR,9.22,35.54
OMA,9.25,35.57
ECP,9.27,35.54
PBI,9.29,39.24
HSV,9.30,37.43
ABY,9.31,35.08
ATW,9.32,35.00
MDT,9.35,36.17
MFE,9.35,35.63
RIC,9.38,39.39
CHS,9.41,36.49
SHV,9.42,38.06
PWM,9.46,41.63
LBB,9.54,30.51
GSP,9.56,37.38
TOL,9.56,33.19
BTV,9.57,42.46
SAV,9.57,37.54
OAJ,9.60,38.48
MLI,9.61,35.88
AGS,9.63,44.91
ABI,9.64,33.22
ROW,9.64,32.48
SWF,9.68,39.82
CAK,9.69,38.64
BPT,9.69,37.78
GRR,9.73,38.12
FLL,9.74,38.20
PHF,9.79,38.01
GCK,9.85,32.65
GTR,9.92,36.96
VPS,9.95,37.83
ORD,9.97,49.75
TLH,9.98,35.60
PIA,10.02,36.19
OKC,10.04,34.42
SYR,10.12,41.35
LIT,10.15,35.64
MHT,10.19,36.67
TVC,10.35,36.61
SPS,10.40,33.32
LAN,10.42,34.16
MSN,10.48,39.00
JFK,10.49,48.14
LGA,10.49,47.31
MTJ,10.62,38.77
COS,10.67,38.77
ROA,10.88,40.25
CRW,10.90,43.18
DSM,10.92,37.54
ISP,10.94,38.06
HOB,10.95,36.22
ROC,10.98,40.26
ICT,11.04,37.72
SAF,11.07,33.12
XNA,11.14,38.02
TUL,11.23,37.06
EGE,11.24,55.65
FAR,11.26,40.42
CHO,11.44,44.39
BRO,11.53,37.75
CMX,11.59,36.27
AVP,11.61,40.60
BQN,11.63,36.41
SGF,11.66,37.81
RFD,11.69,30.64
AMA,11.79,33.08
MOD,12.05,38.24
GUC,12.30,39.95
CWA,12.42,38.66
MHK,12.56,35.68
EWR,12.56,49.52
LNK,12.73,39.57
ASE,12.85,35.28
GRI,12.86,31.01
FSD,12.93,38.21
ACV,13.18,43.75
SFO,13.31,46.94
CAE,13.46,42.97
ART,13.79,42.61
TYS,14.03,44.00
MQT,14.30,58.34
ACY,14.54,32.86
SLE,15.89,27.60
PSE,16.01,43.67
SUX,16.65,42.70
RDD,16.74,43.72
CEC,16.82,47.58
SOP,16.82,37.76
COU,17.21,38.00
PFN,17.53,41.12
CMI,17.78,50.99
ALO,17.93,43.03
CIC,19.15,44.90
OTH,19.34,47.37
TTN,20.28,50.84
GUM,20.43,36.49
PPG,23.06,94.47
MCN,23.12,49.83
ILG,25.76,61.44
FLO,28.38,52.18
TUP,29.23,49.52
HHH,29.43,53.63
FOE,30.35,50.45
MEI,30.78,45.64
