ATL,1,1,1445.00
ATL,1,2,2098.00
ATL,1,3,2109.00
ATL,1,4,1917.00
ATL,1,5,2060.00
ATL,1,6,2124.00
ATL,1,7,2012.00
ATL,1,8,2052.00
ATL,1,9,2109.00
ATL,1,10,2106.00
ATL,1,11,1615.00
ATL,1,12,1988.00
ATL,1,13,2098.00
ATL,1,14,2004.00
ATL,1,15,2046.00
ATL,1,16,2109.00
ATL,1,17,2111.00
ATL,1,18,1560.00
ATL,1,19,1749.00
ATL,1,20,2036.00
ATL,1,21,2012.00
ATL,1,22,2044.00
ATL,1,23,2109.00
ATL,1,24,2101.00
ATL,1,25,1613.00
ATL,1,26,1988.00
ATL,1,27,2098.00
ATL,1,28,2005.00
ATL,1,29,2045.00
ATL,1,30,2111.00
ATL,1,31,2106.00
ATL,2,1,1495.00
ATL,2,2,1720.00
ATL,2,3,2102.00
ATL,2,4,2009.00
ATL,2,5,2054.00
ATL,2,6,2106.00
ATL,2,7,2113.00
ATL,2,8,1615.00
ATL,2,9,1994.00
ATL,2,10,2104.00
ATL,2,11,2005.00
ATL,2,12,2061.00
ATL,2,13,2114.00
ATL,2,14,2146.00
ATL,2,15,1609.00
ATL,2,16,1829.00
ATL,2,17,2131.00
ATL,2,18,2071.00
ATL,2,19,2100.00
ATL,2,20,2151.00
ATL,2,21,2141.00
ATL,2,22,1660.00
ATL,2,23,2048.00
ATL,2,24,2142.00
ATL,2,25,2068.00
ATL,2,26,2094.00
ATL,2,27,2146.00
ATL,2,28,2148.00
ATL,3,1,1959.00
ATL,3,2,2034.50
ATL,3,3,2196.00
ATL,3,4,2228.00
ATL,3,5,2209.00
ATL,3,6,2228.50
ATL,3,7,2241.00
ATL,3,8,2092.50
ATL,3,9,2055.00
ATL,3,10,2207.50
ATL,3,11,2230.50
ATL,3,12,2226.00
ATL,3,13,2248.00
ATL,3,14,2243.50
ATL,3,15,2092.00
ATL,3,16,2053.00
ATL,3,17,2213.50
ATL,3,18,2237.00
ATL,3,19,2231.00
ATL,3,20,2254.00
ATL,3,21,2248.00
ATL,3,22,2095.50
ATL,3,23,2052.00
ATL,3,24,2212.50
ATL,3,25,2238.50
ATL,3,26,2232.00
ATL,3,27,2249.00
ATL,3,28,2240.00
ATL,3,29,2093.50
ATL,3,30,2057.00
ATL,3,31,2187.00
ATL,4,1,2304.00
ATL,4,2,2294.00
ATL,4,3,2311.00
ATL,4,4,2295.00
ATL,4,5,2305.00
ATL,4,6,1965.00
ATL,4,7,2218.00
ATL,4,8,2323.00
ATL,4,9,2294.00
ATL,4,10,2319.00
ATL,4,11,2318.00
ATL,4,12,2315.00
ATL,4,13,1934.00
ATL,4,14,2244.00
ATL,4,15,2313.00
ATL,4,16,2265.00
ATL,4,17,2287.00
ATL,4,18,2304.00
ATL,4,19,2309.00
ATL,4,20,1914.00
ATL,4,21,2248.00
ATL,4,22,2309.00
ATL,4,23,2266.00
ATL,4,24,2287.00
ATL,4,25,2305.00
ATL,4,26,2307.00
ATL,4,27,1914.00
ATL,4,28,2249.00
ATL,4,29,2306.00
ATL,4,30,2266.00
ATL,5,1,2296.00
ATL,5,2,2315.00
ATL,5,3,2317.00
ATL,5,4,1937.00
ATL,5,5,2247.00
ATL,5,6,2307.00
ATL,5,7,2272.00
ATL,5,8,2293.00
ATL,5,9,2316.00
ATL,5,10,2311.00
ATL,5,11,1869.00
ATL,5,12,2165.00
ATL,5,13,2302.00
ATL,5,14,2272.00
ATL,5,15,2292.00
ATL,5,16,2323.00
ATL,5,17,2314.00
ATL,5,18,1940.00
ATL,5,19,2258.00
ATL,5,20,2310.00
ATL,5,21,2274.00
ATL,5,22,2295.00
ATL,5,23,2318.00
ATL,5,24,2316.00
ATL,5,25,1797.00
ATL,5,26,1806.00
ATL,5,27,2155.00
ATL,5,28,2281.00
ATL,5,29,2289.00
ATL,5,30,2318.00
ATL,5,31,2316.00
ATL,6,1,1951.00
ATL,6,2,2269.00
ATL,6,3,2322.00
ATL,6,4,2286.00
ATL,6,5,2307.00
ATL,6,6,2331.00
ATL,6,7,2328.00
ATL,6,8,1969.00
ATL,6,9,2274.00
ATL,6,10,2375.00
ATL,6,11,2340.00
ATL,6,12,2350.00
