ABE,108,81
ABQ,73,73
ALB,182,183
ANC,38,37
ATL,795,808
AUS,214,214
AZO,144,144
BDL,315,315
BMI,114,114
BNA,120,120
BOI,32,32
BOS,742,711
BTR,54,54
BTV,88,87
BUF,233,238
BWI,322,320
CHA,84,84
CID,277,276
CLE,548,552
CLT,523,514
CMH,426,426
CMI,149,150
COS,52,52
CVG,501,508
DAL,45,45
DAY,281,281
DBQ,112,114
DCA,582,582
DEN,708,641
DFW,764,768
DLH,85,85
DSM,316,345
DTW,674,704
ELP,72,72
EVV,160,159
EWR,937,906
FLL,197,197
FWA,119,119
GEG,34,34
GRB,150,150
GRR,426,426
GSO,169,170
GSP,119,119
HNL,30,30
HPN,325,324
HSV,84,84
IAD,401,398
IAH,536,528
ICT,88,87
IND,514,515
JAC,1,1
JFK,5,3
LAS,423,421
LAX,850,820
LGA,918,903
LSE,114,114
MCI,317,351
MCO,331,355
MDT,200,228
MEM,261,261
MHT,111,109
MIA,355,354
MKE,229,229
MQT,30,30
MSN,205,204
MSP,1005,1007
MSY,159,161
OAK,115,117
OKC,90,90
OMA,268,296
ONT,59,59
ORF,173,174
ORH,60,60
PBI,30,30
PDX,292,260
PHL,775,772
PHX,477,479
PIA,144,144
PIT,545,546
PSP,26,26
PVD,238,237
PWM,120,123
RDU,274,273
RIC,200,198
RNO,65,65
ROC,295,292
RST,120,120
RSW,30,30
SAN,327,329
SAT,177,177
SEA,436,435
SFO,580,645
SJC,341,309
SJU,99,94
SLC,231,230
SMF,109,139
SNA,290,297
STL,589,599
STT,,5
SWF,103,103
SYR,177,173
TOL,171,172
TPA,212,212
TUL,132,133
TUS,90,90
TVC,150,149
TYS,61,60
XNA,134,133
